Faults,Archaean - Early Mesoproterozoic polygons_Contact,Late Mesoproterozoic polygons_Contact,Middle Mesoproterozoic polygons_Contact,Neoproterozoic - Ordovician polygons_Contact,Archaean to early Mesoproterozoic geological provinces_Contact,Cainozoic geological provinces_Contact,Cambrian to late Carboniferous geological provinces_Contact,Jurassic to Cretaceous geolgocial provinces_Contact,Late Carboniferous to Triassic geological provinces_Contact,Middle to late Mesoproterozoic geoglocial provinces_Contact,Neoproterozoic geolgoical provinces_Contact,Res_C1,Res_C2,Res_C3,Res_C4,Res_C5,Res_C6,Res_C7,Res_C8,Res_C9,Res_C10,Res_C11,Res_C12
446.98,41467.26,1050.5,603612.73,4537.18,264199.67,11358.04,115893.57,338155.27,223339.58,41446.18,111528.44,1.6794103218611836,0.9279369753079644,-0.5065182271486305,1.1115034550876417,-0.9938509781952654,0.4489941625774329,-0.0600540575936116,0.339869020833385,0.1378163309576253,0.0882929355283639,0.0245157640044962,-0.034669518147933
4272.31,11610.73,103076.05,259551.61,39516.03,39204.79,36798.8,39530.32,11237.54,16142.72,103076.05,11140.07,-0.4447766895161434,3.080505193670383,0.1374688931971628,1.0820419074821928,0.2320935579032704,1.2643067887624373,-0.2519131710868709,-0.5725584548723461,1.071270651673668,0.7194840469048511,-0.136691649405041,-0.3748804512694764
97878.3,5886.89,321616.89,230076.29,36208.92,5886.89,69352.51,66806.66,137872.92,79035.26,230076.27,66806.66,-1.4390224295165666,1.7198566263561994,-3.4734029879227952,2.541692413152866,-0.2462337909542859,-0.0371481874918794,-0.7174692850681746,0.1574206106805138,0.6241715313759373,0.1397807777522088,-0.1446152651085065,-0.2274641997550281
8123.96,19115.69,843805.03,191133.59,2688.22,50906.8,18521.15,16390.96,71447.71,77468.67,191167.26,38722.11,-3.519916027984952,6.985602869473189,-0.0841415336909834,1.039705848830898,1.0681910196114217,-4.667808248065769,-2.031963409240486,0.099385673602083,-0.4666285215743136,-0.0364465201716004,0.3024351445949948,-0.1897860637527255
16146.8,51610.03,878069.7,209122.34,548.76,116147.12,69116.62,4969.43,7035.96,7035.96,209216.87,31848.98,2.6989468411527544,-2.709664413283024,1.8221643536933776,-0.0318574609628765,-0.3447171876571451,0.1227236701458865,-1.6669754171510387,0.4724341704760358,-0.804296578790013,-0.0924001305108476,-0.1729160191832096,-0.2228372040075837
1946.53,12443.02,279878.69,88684.56,3127.06,102151.97,102416.55,22394.73,35483.2,23284.8,88684.55,3127.06,1.4340653647159176,0.8189582082848703,-1.8074617487386648,0.4619606968737353,0.0450081107414497,-1.567701716764003,-0.6185672437173091,-0.442987690794161,-0.490150365817887,0.3801458869873766,-0.1462497144885045,-0.0148009405398195
4831.47,21181.52,15865.16,370193.29,27224.07,27515.19,109734.16,91219.73,56247.47,17842.34,370193.26,55865.61,-0.2827807929828675,-2.310819018007656,-2.398019167398678,1.1335212245324966,0.6252040422141774,1.4911435103707795,-1.2325735553236377,1.7059673847510346,-0.6836595734903594,-0.592946237674848,0.3127809452312251,-0.0618320192838941
8568.86,1535.34,490687.43,229506.76,1310.8,148999.21,81655.01,1310.8,117894.78,6201.66,229506.76,57763.67,-0.1020859818068581,-3.773409929740933,-0.9212724168843052,0.9056113181069868,-0.22566705302923,-0.9090753417864575,-1.7227133418446638,-0.7751185009612369,-0.9972453645383156,0.787952310493067,0.1505798790791775,0.2607229472197892
259.15,33097.57,110.87,465688.14,540.51,128096.62,11185.45,37546.7,209835.59,95979.42,33097.57,28009.94,3.14110732775354,0.4290467997298007,-1.4824857246988437,0.5566797388907744,-0.7695230839004955,0.4381746539312718,-0.0914248326795133,-0.0460702324164262,0.3784464474935844,0.3133758935303172,-0.366981302189323,0.0707217635572667
6425.21,33833.74,884763.8,236197.66,883.69,59602.47,34255.43,883.69,45221.73,61676.41,236488.05,34834.68,7.786540154671424,-0.6203313108595899,1.7459801225448712,-1.5072883173877611,0.3891459535179591,1.4293394595921542,0.4979093711341761,-0.1701802458990851,-0.0353162040803801,0.1593271816728045,-0.7109814242272745,-0.0821399610875589
