X,Y
730000,6435000
735000,6435000
740000,6435000
745000,6435000
750000,6435000
755000,6435000
760000,6435000
765000,6435000
770000,6435000
325000,6440000
330000,6440000
335000,6440000
340000,6440000
345000,6440000
350000,6440000
355000,6440000
380000,6440000
385000,6440000
390000,6440000
395000,6440000
400000,6440000
405000,6440000
410000,6440000
415000,6440000
420000,6440000
425000,6440000
430000,6440000
435000,6440000
440000,6440000
445000,6440000
450000,6440000
455000,6440000
460000,6440000
465000,6440000
470000,6440000
475000,6440000
480000,6440000
485000,6440000
490000,6440000
495000,6440000
500000,6440000
505000,6440000
510000,6440000
515000,6440000
520000,6440000
525000,6440000
530000,6440000
535000,6440000
540000,6440000
545000,6440000
550000,6440000
555000,6440000
560000,6440000
565000,6440000
570000,6440000
575000,6440000
580000,6440000
585000,6440000
590000,6440000
595000,6440000
600000,6440000
605000,6440000
610000,6440000
615000,6440000
620000,6440000
625000,6440000
630000,6440000
635000,6440000
640000,6440000
645000,6440000
650000,6440000
655000,6440000
660000,6440000
665000,6440000
670000,6440000
675000,6440000
680000,6440000
685000,6440000
690000,6440000
695000,6440000
700000,6440000
705000,6440000
710000,6440000
715000,6440000
720000,6440000
725000,6440000
730000,6440000
735000,6440000
740000,6440000
745000,6440000
750000,6440000
755000,6440000
760000,6440000
765000,6440000
770000,6440000
320000,6445000
325000,6445000
330000,6445000
335000,6445000
340000,6445000
345000,6445000
350000,6445000
355000,6445000
360000,6445000
365000,6445000
370000,6445000
375000,6445000
380000,6445000
385000,6445000
390000,6445000
395000,6445000
400000,6445000
405000,6445000
410000,6445000
415000,6445000
420000,6445000
425000,6445000
430000,6445000
435000,6445000
440000,6445000
445000,6445000
450000,6445000
455000,6445000
460000,6445000
465000,6445000
470000,6445000
475000,6445000
480000,6445000
485000,6445000
490000,6445000
495000,6445000
500000,6445000
505000,6445000
510000,6445000
515000,6445000
520000,6445000
525000,6445000
530000,6445000
535000,6445000
540000,6445000
545000,6445000
550000,6445000
555000,6445000
560000,6445000
565000,6445000
570000,6445000
575000,6445000
580000,6445000
585000,6445000
590000,6445000
595000,6445000
600000,6445000
605000,6445000
610000,6445000
615000,6445000
620000,6445000
625000,6445000
630000,6445000
635000,6445000
640000,6445000
645000,6445000
650000,6445000
655000,6445000
660000,6445000
665000,6445000
670000,6445000
675000,6445000
680000,6445000
685000,6445000
690000,6445000
695000,6445000
700000,6445000
705000,6445000
710000,6445000
715000,6445000
720000,6445000
725000,6445000
730000,6445000
735000,6445000
740000,6445000
745000,6445000
750000,6445000
755000,6445000
760000,6445000
765000,6445000
770000,6445000
310000,6450000
315000,6450000
320000,6450000
325000,6450000
330000,6450000
335000,6450000
340000,6450000
345000,6450000
350000,6450000
355000,6450000
360000,6450000
365000,6450000
370000,6450000
375000,6450000
380000,6450000
385000,6450000
390000,6450000
395000,6450000
400000,6450000
405000,6450000
410000,6450000
415000,6450000
420000,6450000
425000,6450000
430000,6450000
435000,6450000
440000,6450000
445000,6450000
450000,6450000
455000,6450000
460000,6450000
465000,6450000
470000,6450000
475000,6450000
480000,6450000
485000,6450000
490000,6450000
495000,6450000
500000,6450000
505000,6450000
510000,6450000
515000,6450000
520000,6450000
525000,6450000
530000,6450000
535000,6450000
