Faults,Archaean - Early Mesoproterozoic polygons_Contact,Late Mesoproterozoic polygons_Contact,Middle Mesoproterozoic polygons_Contact,Neoproterozoic - Ordovician polygons_Contact,Archaean to early Mesoproterozoic geological provinces_Contact,Cainozoic geological provinces_Contact,Cambrian to late Carboniferous geological provinces_Contact,Jurassic to Cretaceous geolgocial provinces_Contact,Late Carboniferous to Triassic geological provinces_Contact,Middle to late Mesoproterozoic geoglocial provinces_Contact,Neoproterozoic geolgoical provinces_Contact,Res_C1,Res_C2,Res_C3,Res_C4,Res_C5,Res_C6,Res_C7,Res_C8,Res_C9,Res_C10,Res_C11,Res_C12
1466.09,15675.45,351394.13,197286.58,76294.82,244307.73,26460.35,273925.35,83928.64,83928.64,197286.58,76294.82,6.58808181224842,4.238919704800593,-3.8124528828978113,-2.6881280870042867,2.1381610809706606,0.2802526245089163,-0.1504034788849069,-0.5849511521695057,-0.5950052505862237,-0.2501101603714928,0.5904383847776855,-0.5121931365510226
703.7,16299.47,355930.39,192742.33,76742.78,244346.78,22558.97,270815.65,84695.24,84695.24,192742.33,76742.78,6.58808181224842,4.238919704800593,-3.8124528828978113,-2.6881280870042867,2.1381610809706606,0.2802526245089163,-0.1504034788849069,-0.5849511521695057,-0.5950052505862237,-0.2501101603714928,0.5904383847776855,-0.5121931365510226
960.13,11612.65,360478.93,188221.19,77395.88,244488.1,19171.06,267756.63,85747.01,85747.01,188221.19,77395.88,6.288307172277502,3.0938019345477863,-4.580593170601809,-1.76526995257484,2.676548323193819,0.5572595573043594,0.8575591342772145,-1.1194112720524318,-0.638736799662019,-0.6645720909329749,0.3708735711784167,-0.4209684316402184
1377.59,7329.84,365039.27,183724.87,78357.77,244731.51,16256.78,264742.03,87073.63,87073.63,183724.87,78357.77,6.288307172277502,3.0938019345477863,-4.580593170601809,-1.76526995257484,2.676548323193819,0.5572595573043594,0.8575591342772145,-1.1194112720524318,-0.638736799662019,-0.6645720909329749,0.3708735711784167,-0.4209684316402184
1470.38,4422.53,369610.99,179255.23,79622.59,245076.71,14210.41,261788.22,88662.75,88662.75,179255.23,79622.59,5.717228034150353,1.2272187971983517,-5.784001506065237,-0.2376071431984681,2.620014277377916,0.8976097935222255,1.2913413264517442,-1.2816415207945389,-0.673866339306338,-0.922707755602732,0.1958803026617373,-0.3355878903453236
1882.53,5070.87,374193.66,174814.33,81131.95,245523.27,12888.16,258897.27,90474.51,90474.51,174814.33,81131.95,5.717228034150353,1.2272187971983517,-5.784001506065237,-0.2376071431984681,2.620014277377916,0.8976097935222255,1.2913413264517442,-1.2816415207945389,-0.673866339306338,-0.922707755602732,0.1958803026617373,-0.3355878903453236
4669.88,1356.1,378786.88,170403.57,82688.33,246070.64,13189.83,256071.33,92359.48,92359.48,170403.58,82846.65,4.52898252955017,-0.923862044729464,-7.418845522395518,1.7698158162648154,2.0730970188896385,1.0630521019379409,1.5003025367334704,-0.9656733057027996,-0.6068470748721237,-0.915362413822204,0.0868700262139557,-0.2777744463676831
585.29,585.28,383390.29,166004.63,77708.03,246718.14,14804.56,253312.56,94005.53,94005.53,166004.66,84821.83,4.52898252955017,-0.923862044729464,-7.418845522395518,1.7698158162648154,2.0730970188896385,1.0630521019379409,1.5003025367334704,-0.9656733057027996,-0.6068470748721237,-0.915362413822204,0.0868700262139557,-0.2777744463676831
418.9,3589.92,388003.51,161633.31,72730.43,247465.0,9867.8,250623.19,93757.35,93757.35,161633.34,87037.43,6.390011554612633,-1.8764494673624177,-7.424997428203178,1.0911440739729317,1.0452848941340107,0.6852485583431659,0.6129004994432562,-0.282239919720499,-0.1314549506352788,-0.9355605315389278,0.0342989864783889,-0.0966562902389542
173.28,5819.02,392626.21,157299.46,67756.13,248310.3,4869.15,248005.47,93254.11,93254.11,157299.48,89306.74,6.390011554612633,-1.8764494673624177,-7.424997428203178,1.0911440739729317,1.0452848941340107,0.6852485583431659,0.6129004994432562,-0.282239919720499,-0.1314549506352788,-0.9355605315389278,0.0342989864783889,-0.0966562902389542
536.44,8297.09,397258.04,153006.24,62785.91,249253.06,7.1,245461.69,92832.08,92832.08,153006.27,91757.12,10.897128217896642,-1.9163537227473777,-5.843744605950957,-2.105620966453141,0.1826266663360108,-0.0842067342061133,-0.7517368131526667,0.3459668190957215,0.2963805058964809,-0.926142638913442,-0.0291046827013556,0.1083533372495154
788.48,5491.76,401897.99,148757.19,57820.83,250292.17,262.47,242619.06,92658.66,92658.66,148757.21,94362.95,10.897128217896642,-1.9163537227473777,-5.843744605950957,-2.105620966453141,0.1826266663360108,-0.0842067342061133,-0.7517368131526667,0.3459668190957215,0.2963805058964809,-0.926142638913442,-0.0291046827013556,0.1083533372495154
677.36,1130.0,406544.07,144556.19,52862.33,251426.44,3709.59,239826.88,92754.83,92754.83,144556.21,94811.88,12.811594776998447,-2.918475249103892,-5.5372258222906,-2.198148455117968,0.8653578569618824,-0.0628116068996165,-0.7078148897849263,1.0440700920329933,0.5382753010513515,-0.8982900864165001,-0.0373383543930878,0.323552796536626
4317.91,1097.82,411198.45,140407.56,47912.46,252654.58,5498.88,236834.3,92741.74,92741.74,140407.58,95085.7,12.811594776998447,-2.918475249103892,-5.5372258222906,-2.198148455117968,0.8653578569618824,-0.0628116068996165,-0.7078148897849263,1.0440700920329933,0.5382753010513515,-0.8982900864165001,-0.0373383543930878,0.323552796536626
9208.22,5515.97,415860.85,136316.07,42974.2,253975.23,1664.66,233909.17,92430.34,92430.34,136316.1,95620.54,15.63273306046754,-2.426093035619312,-4.678482307571541,-2.484067688602016,0.5953628648177366,0.5671640355900799,-0.1647992622921229,0.9958362643259394,0.2016262183732347,-0.3402553500271019,-0.070486455048161,0.1855487484253301
4993.84,5361.59,420531.02,132262.19,38052.06,255386.96,171.15,231055.23,92381.4,92381.4,132262.16,96319.78,15.63273306046754,-2.426093035619312,-4.678482307571541,-2.484067688602016,0.5953628648177366,0.5671640355900799,-0.1647992622921229,0.9958362643259394,0.2016262183732347,-0.3402553500271019,-0.070486455048161,0.1855487484253301
546.06,546.06,425208.68,128251.98,33153.24,256888.27,492.86,228275.13,92602.79,92602.79,128251.95,97200.02,17.7727817473006,-2.1010161369313973,-4.078466851091879,-1.6763196796547388,1.1958894207975346,1.3670118078214517,0.4278236291942915,1.4655291952161336,0.1340570744101344,0.3454459898194693,0.2226872861784491,0.345300449096203
