SA_Cover_thickness_50m_GDA94_NoData_dx,SA_Cover_thickness_50m_GDA94_NoData_dy,dem-9s_GDA94_SA_NoData_dx,dem-9s_GDA94_SA_NoData_dy,SA_CoverThickness_400m_GDA94_NoData_dx,SA_CoverThickness_400m_GDA94_NoData_dy
2.690918,64.31016,-3.9322448,2.568915,-1.0913774,0.1422143
3.6393554,85.0251,4.997818,-3.1959777,4.896918,1.6045469
-5.529785,63.26406,-29.37731,-13.899493,-6.4707375,-0.67388064
-11.5703125,50.489357,-2.3127503,-6.812262,-0.54832345,-0.38296488
5.813867,73.16426,7.2856812,0.76904905,0.23184137,-0.14121711
14.76211,113.82656,-3.1445312,0.24769287,-0.38988408,-0.39200488
-5.2035155,72.48193,0.24524231,-0.8645477,-0.30141595,-0.08304481
-1.793457,76.80654,8.616534,11.946798,1.7312882,-1.4628599
384.04767,487.95908,2.5291672,-0.31485748,0.10458487,-0.30394402
-321.26474,440.73535,-0.96484375,-0.51530915,0.7963294,2.778424
457.06866,465.4455,-0.89645845,-1.0039917,6.094205,7.1203604
1.8958985,8.141504,-0.7020401,-1.2875099,-0.89784545,2.1614838
0.5800781,33.987793,-1.3606735,0.5131897,-0.34019318,0.7342178
3.7575684,-0.5823242,-0.9626678,-0.976741,14.337466,0.91519165
8.622803,72.904625,4.2073126,-0.5887314,3.1529412,-5.278511
61.204296,18.464941,0.10842629,-0.06639137,-1.3535007,-0.37998027
-42.597656,89.10146,1.2307365,-1.5119873,-0.7621258,0.29789925
15.176465,-12.859375,-3.8808036,-2.6349854,0.77257574,-3.1662793
-30.956738,14.196192,-0.31252748,-0.6991577,-0.45600358,0.2250824
-18.50879,176.98184,-1.79953,2.145511,3.0427742,-0.06770539
-33.132423,121.97441,-1.0068619,2.552337,-0.36397448,1.2672135
25.670996,86.529396,1.5278229,-2.6868348,0.20876083,1.4896202
-3.2354493,79.91699,-0.8726944,1.7185211,-2.461512,2.2800777
-36.799805,84.791794,-2.0529418,1.9272827,1.5502374,1.3972294
10.473047,93.03076,4.1644883,0.11949768,3.3681283,-4.8867445
-7.0185547,103.990524,0.38815308,0.9664154,-1.268368,-0.8638531
-2.434375,92.29346,-0.61839753,0.2943924,-0.21430139,-0.47489062
3.8288085,95.94492,0.8358475,0.3456772,-0.4206175,0.48828882
-13.24209,85.37227,-1.6973358,-8.562413,0.25174674,2.4502847
-5.049121,45.21875,-0.050661467,-1.9042152,-0.72128683,0.00046854018
47.73467,25.345118,-0.54928684,-0.85827845,-15.552808,-15.380216
55.606934,20.130981,-1.142676,0.5667362,-10.951342,-4.6898565
-22.903809,114.37256,2.573831,-5.0049696,-3.681602,1.437472
16.622265,91.12158,-0.2635742,1.8009338,-0.059232257,0.117035724
-5.290723,80.819534,2.4121704,0.8878296,-0.19281502,-0.23407526
-10.02002,101.48682,-8.219498,2.2917633,-0.6944623,-0.21468672
4.1166015,98.038086,0.0752594,4.385156,-7.9485826,6.033642
11.010839,83.9083,1.6429962,3.7494996,0.72207344,-0.7495612
-8.975586,67.09151,4.353583,2.2073822,0.28002915,0.017527122
-3.267285,93.70723,1.9784577,-2.4790313,0.729774,-0.14874591
-14.95957,63.129494,-3.680652,-8.2002535,-0.49353704,0.40791273
14.101855,34.605274,-2.381192,-5.1061034,0.0,0.05501942
-10.185547,112.80888,-2.7097564,-3.3487732,-0.046268903,0.073454455
213.83487,131.14091,0.60628664,2.9993072,-0.79194516,-0.8743742
259.79874,112.67656,-0.17328186,-0.7285919,2.255452,0.5578598
11.500684,71.11006,0.6399628,-0.86766356,-0.70952,3.5337906
-1.8154297,52.495995,-0.26436004,0.19486085,13.1623335,3.0252686
65.361206,189.83194,0.5875279,0.4462654,-0.1039444,0.06980972
-37.859375,194.05283,0.516539,0.92934227,-0.48513716,0.9204491
48.74453,197.99512,0.24389648,-0.54450834,-0.71551096,0.12492218
-61.953712,244.49345,-0.24582215,0.031156922,-0.3146065,0.12741432
9.680664,146.6163,0.9750999,0.27340394,-9.605086,0.5606574
13.040039,118.09414,4.0670485,-6.1997604,-2.995047,-0.454292
-0.32773438,130.48946,7.547128,-1.4441284,-1.5981852,1.2221736
3.3393555,136.90439,-6.3668976,0.22519684,0.59771204,0.6396364
38.43496,130.73282,-1.6621704,2.474437,0.5322109,-0.1158751
-38.02334,96.13731,-3.6046264,10.8234005,-0.6164135,2.2651308
-7.384668,102.42129,-0.2646286,0.38304442,-1.0389196,-1.0191935
-0.3239258,118.53984,-17.28343,-8.744522,-0.63563746,2.1579168
4.872168,109.322365,-0.84178007,1.8547928,1.3668854,-1.7794864
3.5399413,129.87051,5.039322,3.6619735,-1.4199675,-0.26605988
140.67374,15.4605465,-1.0531372,1.1295044,3.9211984,-3.03993
-94.066505,96.13584,3.4865646,-27.540812,7.310547,-3.2056947
-30.73252,80.4624,16.820425,-1.6085632,-0.016868925,0.8708607
-16.528906,58.131542,-0.24954376,0.26665956,0.38724366,-0.6594194
14.410449,135.01445,1.9945313,-3.4474702,-2.3071294,-2.7716515
49.204002,138.33076,-39.77366,-12.807428,-11.35324,-13.356691
-33.26006,112.05039,1.2511749,0.85605776,0.31609362,0.3443059
-1.3792969,133.38126,0.058255006,1.7677368,0.26527292,0.13123223
7.325391,121.69385,-1.2324677,-2.0790436,0.44234148,0.20963123
6.0901365,97.25879,0.26277465,-9.732266,1.8253553,-1.1015015
-5.282129,61.754395,1.5589508,-2.1686797,-0.07398234,0.2763022
22.12207,111.03603,-3.2581177,4.2119446,-0.8971674,-1.5891463
7.346289,116.91465,-0.19421998,2.6444702,-0.16489777,0.14330742
-0.9800781,111.24873,4.2427397,0.6693939,-0.52845955,-0.13673368
467.6373,607.89014,-1.2517182,-1.6147766,0.069014855,0.3182735
-398.6251,585.3172,-0.5166275,-0.037483215,-1.3322275,3.1422296
472.8211,652.88605,-3.7697234,-4.177896,2.590094,0.8433796
7.0279946,43.25537,-0.95203435,0.4543771,0.060650922,-0.43111706
-9.000366,59.773804,0.028849984,-1.6127174,0.33706722,-1.8433443
28.142675,82.90645,0.9275665,-0.2892769,-0.080567166,0.3803936
17.719044,77.72139,1.4494385,-2.7412255,-0.6553831,0.16670743
-8.80586,75.012695,-2.4835746,-0.49977723,1.2671978,1.7066025
17.418848,48.435936,-0.77310026,2.1383088,0.54584503,-0.17551652
-23.013184,102.9478,2.915886,-3.231453,-2.15049,-0.33309016
3.7477539,93.19975,3.2697632,10.1759,-1.8921337,-0.93987465
3.7790039,67.46944,2.6263642,-2.0084534,-0.14792275,-10.309784
-66.92656,82.389015,-9.822515,0.8626068,1.7401664,-4.3937
3.9273438,76.188034,-14.854268,-16.948278,-3.168599,-0.8795355
-21.503223,82.94116,-5.5028076,5.960968,2.6479976,-1.97205
8.731836,120.225296,3.0314636,-1.6183853,-0.5577167,-4.565088
-0.6651367,151.78305,-3.0033143,-4.0321655,0.77449495,0.66761637
78.12373,-47.869434,3.6629472,-0.32730713,0.7871463,0.026827335
-81.86182,-354.18848,0.16772461,-4.1589994,-1.0587468,-2.0438976
340.86435,-184.70108,-1.37417,-1.0502793,2.266134,2.2922297
-144.28311,-134.26485,-3.0339615,-0.44286805,-6.4968233,12.58298
-118.05479,155.03214,0.7198304,0.43314534,-3.9366279,0.45337906
-99.07695,188.34048,12.744296,-16.67991,-2.6801658,-1.0446879
16.566113,116.20488,-0.09205475,0.4236969,9.0042515,-1.2377602
7.8569336,111.742874,57.461426,29.620678,-1.3668756,-0.38995534
-14.172949,92.25664,28.495245,-0.11652832,3.4257836,2.9038334
-0.4849121,126.55664,7.806134,15.162933,0.8033264,-0.34385404
-10.351855,146.00967,-0.28251037,0.7221405,-0.13174775,-0.33546767
15.151367,133.61703,2.0998445,0.8358673,-0.34837702,2.1580715
3.7455077,129.40073,-5.8392243,2.8522675,1.1239836,1.9097497
29.005274,38.913185,-2.9896545,1.1571106,0.110222995,0.0059528467
14.188868,84.913185,3.9509673,2.8615906,-0.013942605,-0.7583841
-3.5768554,104.07402,-1.8984772,-1.6605072,0.086799145,0.04321965
15.353369,153.62724,0.69179994,0.68162537,-0.087885395,0.030666023
38.27246,114.99434,3.8511155,0.32393494,0.29709607,0.33358315
-14.446289,150.12993,-0.77522737,0.5648926,0.20237117,-0.25476924
43.736816,166.68657,0.99678195,-1.244104,-0.107110836,-0.58653
-30.501953,12.069702,0.69105494,-1.0046179,1.0661213,-0.20279007
23.008154,108.63847,0.51591074,0.012280273,-2.884767,1.8189567
-27.623388,123.32915,-0.67362595,-0.7800621,-1.2967777,2.550588
43.88452,145.06807,0.11238174,0.49544677,-0.99478686,-0.05354309
40.281593,66.233055,0.12386169,0.061289214,-0.49295348,-0.34060326
5.894922,149.51953,-1.5311378,-2.2303214,0.7668854,-0.16177177
-111.19849,125.943504,1.0245285,-11.183706,0.019629573,2.3247232
-9.601514,127.517136,-0.1453003,4.3433886,-2.0478444,0.41468573
3.2750487,143.87427,1.305391,1.6756363,0.54977864,0.8375618
4.5109863,117.80674,-15.734251,-7.1220016,8.110485,3.806224
1.498291,122.55034,14.142263,2.7716537,0.5828675,-1.0150182
-2.022754,110.95571,2.033374,-0.04440918,-0.22755404,0.15728112
-3.291797,140.62505,-2.5075912,1.4054352,0.00018176103,-0.019623037
142.27861,62.155174,0.5078247,1.62565,0.118094966,0.04410416
81.88594,-138.36006,0.37999725,-0.3071808,5.1503057,-3.0355575
264.53613,87.53906,0.69170225,-4.917659,-1.7171768,-4.130815
-31.265331,19.70039,-0.56448287,0.43340224,2.682115,-2.6389701
-214.46542,71.90703,-0.5634155,0.32478142,-1.6700287,-3.5635102
10.517969,383.94403,-14.087176,-6.301276,-9.072393,-11.546362
-325.1306,74.64018,-16.476017,8.42088,1.1661831,-2.6228583
26.204151,99.63721,0.663298,0.007931518,1.7516133,-1.4858487
-6.8251467,103.43648,-1.0131531,-3.8600526,2.7809212,-0.8772017
1.7206055,121.12813,6.5057373,2.7395387,0.973022,-0.68748856
11.326123,116.50708,2.8502471,2.6766326,-0.458493,1.2092607
-25.771923,55.80674,-4.7112455,-0.39177856,-0.10843573,-0.9682218
8.9474125,107.34414,2.103929,2.4811172,-0.472961,-0.7388104
-4.843066,107.50869,1.7025115,4.239807,-3.369842,-0.05135364
133.57797,131.70268,0.8091858,0.5465897,0.025086427,-0.09135461
-49.08838,-67.364456,-0.32590333,4.6639404,0.16889937,-0.34984353
-116.6041,109.68916,3.1924622,8.455017,1.1420736,-2.2412152
-37.287598,99.93266,4.079468,-0.10608216,1.6543382,-0.35839564
6.6748047,118.47681,-0.25595093,1.37872,-0.11476245,-0.38240615
-28.536377,115.437454,-0.16076203,1.0384308,-4.5183973,-3.2258391
181.3168,-105.73149,-0.52115476,0.9442261,0.69272196,-0.06727211
9.741211,,-0.10447769,0.37911168,-0.456213,-1.7164427
4.2302732,56.62212,-0.38030052,-0.12233238,0.36618632,-0.5471752
44.31722,98.04089,0.39697275,-1.5197434,-0.15866776,-0.5732328
96.37842,71.95866,-0.27466735,-1.0041311,0.66882193,-0.46298036
45.381153,1.2213867,-3.2596412,-1.4484078,0.625034,-0.11676254
-9.200586,-128.84708,0.011331176,-0.5779411,0.7494205,1.4803293
-84.64756,-1.0228516,0.3768238,-0.83594096,-12.256942,-6.902156
215.33183,-82.45317,-1.3864044,0.88491595,-0.8344547,-1.293005
-104.70254,76.181496,2.424521,0.13116989,-0.18337288,1.0173578
-68.10747,119.626755,4.677771,19.415201,-7.544763,2.3048804
-0.038867187,96.63037,-6.0706086,-4.203061,0.46914673,-0.16045845
9.682373,97.43437,0.21315002,0.731311,0.10567794,-0.09389214
-10.392431,98.72544,11.797954,7.979112,-2.0578713,0.84140223
-4.040137,111.21411,-8.060498,-1.7815841,2.131412,0.99931085
40.887352,95.80151,-0.035325624,-0.07773361,0.04318104,-0.0040813447
82.67778,-262.9229,1.5787262,-0.04499359,-0.12945071,-1.4482769
182.3376,-628.3453,-1.1013153,0.09595795,-0.7341183,-1.5084217
126.59883,-425.96857,0.8560112,3.7491004,6.2838163,-2.4662857
-407.01105,347.61768,0.59020156,0.050753783,0.68957824,1.229358
218.70596,537.90845,3.416926,2.8024216,4.5923553,-0.4946991
-11.777735,564.8855,3.1399612,0.17149505,0.76175535,-4.1544466
-253.7247,427.4724,0.24545288,-1.6390808,3.894696,-10.764542
11.079687,75.18022,2.2911587,2.3642833,-10.020368,-5.022723
-173.29097,-183.04727,12.62614,2.7670684,-5.99617,-2.7613811
24.261328,140.344,1.9205109,0.004623413,1.1471145,-0.43950868
-35.857616,153.20767,2.4134736,1.9556,-2.2134895,1.302511
1.9622558,95.74922,-3.4682922,-0.28771362,3.0376365,-0.06510906
3.8821778,95.17183,-19.167233,5.14422,-5.639793,-1.6069361
9.90581,111.460594,-3.7513275,-2.789093,0.7573787,0.11874807
-9.621533,93.72842,11.656723,16.874638,-4.27579,0.19925766
-11.120703,44.18032,-0.44976044,3.430069,-0.66710347,0.8165539
60.29712,103.89966,0.983255,1.5595748,-0.45298797,0.26335102
-142.08443,237.85713,4.552452,-3.238095,0.00061220536,-0.013064748
-164.12949,122.996925,-0.4824173,0.59630585,-1.7509397,2.8893464
-2.649463,103.69922,-3.8188004,2.5643508,-0.48615924,1.4268882
7.868506,102.08057,4.9610686,-5.315811,0.13385774,0.036416672
350.66315,-91.00737,-1.3659195,0.6548538,0.7698618,-2.449616
-84.96787,28.913965,0.12816162,0.22870025,1.3444169,-2.8659682
,,-0.52171975,9.971844,0.94019854,-0.19282532
441.41986,45.848045,-0.63856965,-0.28891793,-4.82862,3.6392403
-397.35645,-29.126547,0.972324,0.6520861,-0.39355832,-0.63915807
-86.51135,54.688965,-2.651216,-3.2338493,-0.6970893,-0.08563833
68.36719,51.809814,-0.7420677,4.3571563,1.2758995,-1.3139465
11.506299,112.7917,1.3879344,0.6935444,1.3620075,0.2588381
-53.676613,106.06724,0.13864669,2.5281417,1.0235916,0.05199776
44.513966,115.559425,-1.3993523,-1.938968,0.5927607,0.34807092
110.96836,122.218994,0.18000945,-2.4241881,0.3544322,-0.28981048
123.75493,115.79917,-0.3020958,0.61061704,0.54857445,0.6731014
27.296484,79.661575,-0.7569443,2.1104705,0.54655,-0.1302084
-22.763966,-172.45499,0.19465943,-0.5405571,-1.2650211,1.0609372
-133.0214,200.30273,1.752333,0.4832779,0.71428746,0.09307394
-110.43257,157.95493,-4.505862,2.6794937,2.0046737,-0.45617795
-6.9816895,60.18638,0.8130783,0.53263247,0.30447468,-0.67067647
-11.972803,75.96831,-0.21276855,-0.6058197,1.526551,-1.6100298
7.928613,91.68599,1.2949219,-1.2737198,-0.07269852,0.117818855
-0.24731445,78.37803,20.022663,-5.35273,0.14910284,2.8848386
7.915918,84.468796,14.613841,0.64599305,-0.2508282,-0.3502257
174.57368,56.756493,-0.1418602,-0.16672364,-0.47204405,0.88192236
532.49084,-128.8917,0.16346207,0.61295545,1.3106207,-0.17923126
-152.48828,50.65908,-0.57362974,1.5551208,2.3017166,0.3417511
-208.4086,641.3873,-0.7311737,1.4871209,-0.3069397,-2.2614045
-0.46289062,154.50098,0.15981445,-0.39889908,-0.8788788,-0.5267822
-20.123974,-13.885986,-0.53565824,-0.50932693,2.605835,-0.63086545
-19.100098,15.601758,-3.1973548,-2.879561,3.6472106,-1.8885009
-151.23111,172.22539,0.16260032,0.35999718,10.013654,-7.2929015
43.5208,73.11572,0.5780508,-0.27063352,-11.551666,-9.2245
267.57144,199.88086,0.24487916,0.15887909,-10.246396,-3.205185
-372.17432,-188.67056,8.271428,9.73766,-2.7584255,-1.8263785
-22.115479,70.056984,-5.3697634,4.570334,3.355288,-1.7004397
37.456837,98.41016,2.5562317,0.7590393,4.102453,4.652624
0.6322754,101.04453,-4.937317,-2.1869323,-1.8802779,-0.5932418
-1.1145996,79.65239,-7.8050475,9.931012,11.151935,1.8190243
155.55644,-62.496727,-0.9601898,3.1053467,-0.24921179,2.9642272
-80.09902,-192.61923,-0.003730011,-0.012401581,3.5487068,-41.78753
38.06431,-265.6229,0.8673431,0.4650604,-23.128561,-54.064514
356.51898,-173.06754,-0.5367416,0.9019165,5.095397,-0.38468608
-3.259082,-477.40347,0.82828826,0.20048523,-2.1803956,-5.5064874
-389.28183,-495.8521,0.0405777,1.543309,0.12993562,-0.47500873
270.6017,-170.3459,-0.70289004,0.14751434,-0.29884988,-1.6379569
331.70972,242.42159,-0.24762268,0.69138795,-1.0311531,-2.3057365
-227.40405,321.92694,0.3460907,0.28297347,-2.9400623,-5.5046086
36.21765,19.569092,-0.21169052,-0.4263359,,
-1.072937,71.88599,-1.1255989,-0.25267792,-1.4161713,2.9689727
7.13501,,-0.82986146,-0.74151075,0.31888428,-0.07882385
-37.392334,-70.91504,-0.16887665,-0.17505188,-0.46506652,-0.40532988
-59.139748,-275.7627,0.48794404,-2.677173,0.18789825,0.1386818
97.714745,-13.446777,1.530051,1.1393082,-0.14495926,-1.1919765
-619.5254,-345.85312,1.3490613,0.07637062,-0.027175521,-0.44966012
123.290184,-306.16382,-0.85459137,-0.6320244,-0.5862694,-0.46706372
-98.13472,-277.9025,0.38356438,0.93539774,0.7619175,0.72063696
-14.455274,-66.13711,1.5852798,-0.02929535,0.29922065,0.45361024
-49.183937,22.826855,1.2657486,0.7667877,-0.6018049,0.28615206
28.819042,59.70288,0.79758835,-2.2772622,-0.26946753,-0.40703392
109.66128,91.76924,-1.7319367,0.87835693,0.056420516,-0.19221286
111.16528,140.31006,-0.20264587,-0.46766892,0.20499372,0.20028725
41.70449,171.95024,0.69865495,-0.29676515,0.13237572,0.2825411
-70.07866,253.98291,2.0453346,-3.5555382,-0.29335594,0.2738611
-199.58037,285.2108,1.9023377,1.5944351,-0.027124215,0.04712348
-8.948926,166.8566,-2.458058,-1.933342,0.12551336,5.7823706
9.894971,78.65483,-0.11584015,1.1732132,-0.5508506,0.24671967
13.459131,97.209274,-2.6669571,0.80670774,1.1953019,-0.04860153
10.257959,105.2856,0.85872346,1.6624482,-1.3636925,0.6359227
1.5217774,114.034225,-0.12349854,1.5327759,-4.5614514,1.5315415
-6.657666,113.86753,2.149897,-2.1139412,-1.0015904,0.4370244
392.73935,-42.099754,-0.3419014,0.3402664,0.040407468,0.6308099
319.15585,-54.618946,1.1795822,-1.5636765,0.9655627,-0.65317506
-233.75089,89.21309,-0.13604431,0.4925186,3.5238023,-1.6481354
-224.44023,-83.91972,-0.13696747,0.008728027,-0.14169006,-2.6405976
-27.982471,-28.728222,0.45482025,-0.21803132,-2.0074248,-1.0445099
354.96735,109.50508,0.062337495,0.44063872,3.4901245,0.38760072
-65.28252,117.39077,0.75673294,0.4549141,2.4562135,1.8747772
-239.03975,-36.517628,4.8469315,-8.97122,19.055786,1.87406
12.056641,8.060254,-0.2868267,0.072415926,-11.891333,1.0052369
236.87227,120.46704,0.22002372,0.37171632,-11.46565,-5.5787597
46.84072,-44.91221,0.41491318,0.519458,-6.155542,-3.8986802
-266.2561,-23.47749,1.6127472,-0.46907654,4.7285113,0.0009784698
7.337793,115.972755,5.570422,-2.0866363,-0.2432762,-1.6921024
-10.155078,73.018845,-5.7477264,-5.1658387,-1.9565252,2.62423
-0.7621094,96.627396,0.8210434,2.323346,0.02823596,0.3012103
443.80328,356.569,-4.208023,-8.0961685,-0.5971502,-1.3761328
-120.674706,93.42456,-0.6456512,0.36503524,53.662548,-158.3086
37.98999,99.92427,-0.21247253,0.8412193,-112.72695,-4.6606445
128.28731,419.08942,-0.003921509,0.49538422,-18.079407,-13.173248
199.18462,152.29263,0.28052443,0.34189454,-6.1532044,3.1289337
-446.8986,405.24423,-0.61876374,-0.29430008,31.41563,-46.094654
371.1747,-227.96577,-0.77714384,0.10664673,-0.1041111,-4.114263
-207.01132,28.587988,-0.59599,0.37161484,-2.357759,0.737326
306.52075,-549.1074,-0.18235855,0.23999253,3.217862,-3.414209
15.17627,3.4098144,0.09297409,-0.2567154,,
-11.257471,56.591503,-0.47430342,-0.13436584,2.2783966,5.1902227
40.3832,-0.9062988,-0.118183896,-0.39311522,2.266983,0.92753905
-14.029004,5.6765623,-0.45954666,-0.24986497,2.012854,-0.5486847
0.06318359,5.274414,0.23739243,-1.4251328,-0.30742797,-3.2613342
-15.985987,3.8739624,-0.028761292,-0.2753006,8.139539,-3.9517274
3.3976073,-1.7494507,0.022425842,-0.31665498,5.994745,-1.7654358
0.29995117,-1.437439,0.13051566,-0.4405117,1.8460327,3.1069214
-2.900537,0.049951173,0.083602145,-0.41513556,-4.7108765,2.7034059
4.998047,,0.09809303,-0.40162355,-4.866626,-0.57311404
652.3883,26.946533,0.009889603,-0.4907276,-5.2530947,-0.12418823
-647.2044,694.3424,7.8046966,5.950797,0.55367583,-1.1428344
536.48376,265.0043,-3.8695045,2.482277,-0.7572052,-0.6800491
-174.93173,155.15439,0.41136664,0.2657734,-0.17510375,-0.11727066
-559.0001,339.76093,1.0294491,-0.84241295,-0.8480034,-0.69419324
843.1912,558.87,0.3542141,-1.829821,3.5252929,0.1230278
-146.27461,-259.29327,1.8987324,-0.29002458,-1.3929265,1.4346821
-152.50772,-437.6961,1.3132042,-2.8404183,0.0074754716,-0.26669788
-176.11401,-443.38007,2.2119446,-0.11491241,-0.26977864,0.736483
-276.28864,-76.9561,1.1165116,-0.5537224,-0.35986272,-0.129566
-7.7713866,48.88252,2.4286454,-1.397364,1.4989941,-0.24414444
54.3666,93.188965,-0.7330284,1.7285103,-0.354153,-0.23954749
55.9208,162.74951,-0.49357986,-1.0880325,0.2220281,-0.10414114
-10.909571,205.71953,0.8073975,-2.4341316,0.0864439,-0.04695444
-113.029884,214.50562,1.9851166,1.9590851,-0.4332944,-0.4758033
-39.28301,97.042435,2.0639052,1.9132812,-0.8771273,0.4902199
38.14541,74.512695,0.048812866,-0.17098388,0.25588474,-0.6792814
-1.2873535,74.316605,-2.4674027,-1.4547684,-0.5475836,-1.6491778
2.6468263,53.451954,-1.3301804,1.839824,-0.14877391,-1.0792184
-5.393701,63.05835,0.271875,2.4220748,0.33172217,-0.31107062
-17.858398,78.44985,-3.2819657,-1.288501,0.14604047,0.4695835
-95.00073,131.11299,-0.25108108,-1.539463,-1.2632068,0.8592289
820.4331,-248.5247,-0.07597885,0.116875455,0.4842462,0.034486867
-626.08044,-28.013233,1.7310188,1.3177688,2.4347122,-4.1220703
-364.34424,279.69263,0.5506958,-0.30936128,9.068164,-2.4619873
-44.687256,129.88004,-0.8053856,1.9351838,4.038849,-5.2386413
44.042286,278.99097,0.6069931,-2.9056938,-4.1832886,-12.717346
77.04453,152.70932,2.3514068,0.16801223,15.239416,-12.501843
-243.69258,-79.72656,-3.3092086,-1.6228683,0.26972046,0.4945221
-152.19897,-44.43003,1.4717286,-0.56507266,10.414667,13.151978
0.018408203,-65.70962,-0.44669953,0.107903674,-1.5882568,5.4154787
114.45439,-29.026758,0.03756485,0.14959869,-5.8949404,-0.07821045
284.53207,187.923,0.48327255,0.29708824,-6.753732,-4.6212034
-680.8617,-390.63535,18.381735,11.903277,-0.010087918,-0.70066446
-13.218018,-1.4371582,-17.244038,19.756428,-1.1829748,-0.8015211
8.5762205,68.52632,-9.055796,2.358841,-1.2463069,-1.7503979
-17.331446,96.070114,-0.84582216,-0.276828,0.27082404,-0.48400536
382.47992,67.72945,-5.619899,-8.093602,-3.1419919,-0.28599986
-270.39786,-56.85547,-0.65241927,0.59575117,60.571423,33.62606
20.284815,-24.525341,0.051217653,0.15042572,-27.826244,13.393091
36.368896,-4.204004,-0.25656968,0.25011215,-40.575397,-0.7962219
274.3039,-9.836182,0.7494186,0.6113823,-3.3617187,-2.6184478
23.140919,136.99467,-0.10267029,0.73889846,11.574725,-6.9090056
-326.65167,237.63657,0.596669,0.26923218,-0.7811409,6.6677375
-103.93628,106.744095,-0.009165955,0.45083237,-0.8947998,0.0034385682
44.526955,-35.04834,-0.00046844484,0.34103242,8.61286,-8.208432
68.221634,49.64385,-0.18443604,-0.17163467,-0.9079132,-0.9870056
22.285107,-88.74048,-0.0061172484,-0.3069748,0.40483245,-9.354344
3.539453,3.892041,0.14426193,-0.15857926,0.7088745,-2.9835358
-5.887549,8.344385,0.4984947,-0.1432701,1.5533783,-1.6491425
-6.719873,-2.1748536,-0.50339127,0.00633316,1.9581665,1.2227722
-4.6170897,-0.34902343,-0.27142256,-0.21248627,4.358954,0.3899719
-2.3904786,-1.453418,-0.06465225,-0.2624901,3.0437622,2.7906556
1.1499023,7.8501463,-0.31370696,-0.13957672,0.82529294,4.0656495
-3.3308105,7.23291,-0.10862656,-0.14440994,-1.7167542,3.74281
2.1405761,-1.2407715,-0.21477585,-0.32577437,-3.2865906,2.318915
39.79531,0.94506836,-0.67484015,-1.5367463,-4.6222596,-0.37494507
452.41046,166.28755,-0.013465119,1.3019562,-7.9854555,-1.1021087
-133.27237,-295.937,-0.074962616,0.6562023,-1.5426499,-1.5243073
-207.33023,60.606056,0.007159424,0.54225385,-1.7355095,0.69069064
555.60205,181.05913,0.04243622,-0.010489655,0.29066008,-0.2289795
-153.1462,-391.87833,-0.15292779,0.27977142,1.3179039,0.89060247
321.67743,-703.1456,-0.426791,0.07854538,0.19652633,1.0940208
-374.1333,102.79668,2.0673537,-0.9019119,-2.1640131,0.564645
406.18204,687.91187,-0.4296631,-0.61605227,0.4849724,-0.92680395
-114.82539,-89.217674,-0.89923555,0.738887,-1.2473301,-1.2867317
-489.0918,232.8085,1.0373809,-1.0555267,1.0550163,-0.45786342
4.618945,49.55532,-0.96312636,-0.19442825,-2.0506253,-1.1601079
-1.9039551,76.477196,-0.35824737,0.57483673,-0.18194151,0.21911946
6.3361816,104.345116,0.4668007,1.5382302,0.18944387,0.05764723
-10.495361,106.37241,-0.3528549,-1.7968261,0.13904019,0.3811615
-22.40127,66.195946,0.055437468,-0.11079483,0.061022185,0.40498275
0.8888184,26.399755,0.65168,0.3563202,-0.060872365,-0.45205173
22.029491,41.414845,-0.9677948,-0.6996719,2.4959862,0.3242243
-6.6163573,44.636864,1.0358368,-0.4966751,-0.8724251,0.7033068
1.8426758,45.299366,1.979039,-0.6515381,0.52531505,-0.42359552
-4.6203127,52.2687,-0.1914566,-0.5911728,-0.5398183,0.04277625
33.43052,-11.602002,2.3245728,0.1350502,-1.3097676,-0.76046973
52.68931,-54.431496,-0.20003052,0.08217926,0.20325537,-0.4035457
664.01794,-137.65689,-0.2597931,-0.3949608,-0.11625719,-0.007978534
-470.66202,306.41064,0.83935547,0.27520293,6.2813964,-10.955841
-103.09463,34.793945,-2.0002334,-0.22718278,3.4214966,-1.2818787
-128.54092,74.393555,0.19194794,-2.4056716,5.0295043,-2.8939757
-35.686523,6.966455,-2.578633,6.190791,3.1649842,1.1101624
126.19009,-18.817871,0.1588295,0.15052947,-11.0158205,0.5093994
-259.63312,200.64604,-0.63807297,2.2185333,4.8293824,-0.19363098
519.3554,197.58183,3.3707185,0.29360503,3.6450715,0.9251007
-93.23921,-92.858986,5.957898,-6.547769,1.006842,1.3346069
74.84126,56.99004,0.09624024,0.029596329,-1.1507019,0.18740234
-4.608838,42.148926,0.11003456,0.0165905,-1.3444458,-3.2516968
77.71377,69.183395,0.92277527,0.28246385,1.2991577,-0.61521304
-851.67224,104.51924,-73.93954,-22.076553,-12.510608,-0.50534564
6.818164,47.484276,0.29593506,5.1124296,0.13357286,0.26732224
849.4842,-357.2879,-2.5178802,-1.4870774,2.561561,-0.3709898
144.30551,145.165,-1.6612053,-0.2687561,-1.7746136,-0.9135231
-541.48987,53.870262,-0.17444916,0.07665596,107.42993,29.76831
235.88242,8.249707,1.4057385,2.0037453,-18.593334,12.579297
25.299072,0.75097656,0.15912704,1.0032349,-24.320751,1.4248291
123.34263,34.518505,0.4903099,1.1898235,-18.828827,-15.359299
