Faults,Archaean - Early Mesoproterozoic polygons_Contact,Late Mesoproterozoic polygons_Contact,Middle Mesoproterozoic polygons_Contact,Neoproterozoic - Ordovician polygons_Contact,Archaean to early Mesoproterozoic geological provinces_Contact,Cainozoic geological provinces_Contact,Cambrian to late Carboniferous geological provinces_Contact,Jurassic to Cretaceous geolgocial provinces_Contact,Late Carboniferous to Triassic geological provinces_Contact,Middle to late Mesoproterozoic geoglocial provinces_Contact,Neoproterozoic geolgoical provinces_Contact,Res_C1,Res_C2,Res_C3,Res_C4,Res_C5,Res_C6,Res_C7,Res_C8,Res_C9,Res_C10,Res_C11,Res_C12
3244.6,3234.5,491080.1,118788.18,5400.06,231051.94,11980.79,189480.08,58583.34,58583.34,110962.33,58377.65,6.6508545524438505,8.566873193500117,-1.509345525810775,-6.164318621521845,1.286032272806214,-2.468293630453274,-1.449920432335317,1.2350202879503511,-0.1615555898078395,-0.3503056412937764,0.2418893900767534,0.0132624220350019
8335.27,3112.88,509601.28,105348.29,2824.99,211233.73,23525.69,173676.4,59347.79,59347.79,100590.75,64030.77,4.454115698602634,6.443586433414333,-3.0361981183017077,-4.119494032602035,-0.4648353220156623,-1.0464686635876066,-0.8978304159717573,-0.3461030570341019,-0.9310093369702312,-0.6981092658997708,-0.214399937777152,-0.175692864301148
1069.56,587.8,528221.36,90550.83,4693.51,191239.44,37199.21,158821.54,60372.67,60372.67,90550.85,62115.32,3.762513383733604,2.298875148761429,-4.672926729401525,1.0354249235568742,0.4762783459421925,2.3484516197924616,0.6079566112189962,-1.500748296980285,-0.8122145394956198,-1.6755754839100765,-0.4187959383381244,0.1625131678482277
12197.47,9790.7,546938.89,77802.68,9693.42,171245.15,52860.38,145207.0,65191.21,65191.21,77802.67,65796.39,5.196790538988372,3.26259628619536,-3.971196441248683,0.1092804281021881,1.7935000613952736,-0.1044529249574289,-0.6934095625281357,2.416563869224202,1.64873355305132,-0.5880760561850381,0.8697054724144649,0.9658638734843144
4994.36,3990.71,565744.2,67684.47,4835.3,151250.86,59090.36,132621.44,74441.42,74441.42,67684.44,72567.63,3.069548522416942,5.684793821544578,-4.573080016737332,1.4920915191040094,-0.0726714009835211,0.0274109479252167,1.2615486946968548,0.9888102988443858,-0.0189158905881136,0.6780958672751964,0.7330589407016442,-0.0248784754318443
1938.34,882.9,584628.81,49578.22,1311.18,131256.57,44126.49,118439.32,87146.91,87146.91,49578.24,55869.44,9.849527649065172,5.834953731344541,-0.9353510419601028,-2.827277268105329,1.4542723865336544,0.797317991076043,3.2573613885632096,-0.3345078304983484,-0.4428490603385676,1.089969014006826,0.5394810953905484,0.2996330361509466
1078.66,332.25,603585.28,30894.21,460.82,111262.28,29115.07,105463.01,102066.04,102066.04,30894.21,38256.15,9.214704689698374,1.037523155382124,-0.6194607968481417,-4.5109204007571,2.7552283189254507,-0.0057400509926772,-1.9292153120980395,0.5638783270171617,0.5193403980375539,-0.6784624261889939,0.4838599051035712,0.1572092834083956
2192.39,4055.06,622607.05,12694.5,252.3,91267.99,14655.94,93949.67,118419.55,118419.55,12694.55,19719.59,12.158368950489608,2.909475193121094,0.8300748380069586,-4.744389587149013,1.4746511669401716,0.5584722163632351,-1.0300290999147454,0.1264037484783852,-0.3357234474720995,-0.3126631566843317,-0.0938786888729656,-0.3038681078712193
15875.84,5531.35,641688.31,3071.42,1113.52,71273.7,3361.02,85614.75,135718.69,104936.34,2920.41,1113.52,8.034570332480083,3.237868040964354,-0.4316660189327037,-1.830274937221723,3.1933014922772047,-0.84302709243356,2.202387456558615,1.5586757143640144,-1.1391000801080915,0.2908844211828139,-0.7336755552481813,-0.6255939994533557
4519.19,14776.53,680005.23,19865.59,5069.75,31285.12,3515.01,79753.05,172056.44,83320.69,19852.99,5069.75,1.120345835997617,6.2332385896620455,-0.8736066533010459,-4.007037263167945,-1.965012975094796,-3.675632593991982,2.885750752202796,2.3255009849134733,0.946056937565594,0.2135972832014525,-1.5977158362318915,-1.9293236321354064
6949.01,11290.83,699232.66,39193.84,5270.36,11290.83,10992.56,83991.71,174719.16,77715.12,39211.65,13241.21,2.571107786702871,8.141009994582957,-0.9567148713771716,1.576329788146507,-3.176607232205836,-0.8895672486909219,3.4352533586721594,2.5769654188472093,2.2048072604495625,-0.3524403672072383,-1.048140197122971,0.1950619770327472
4884.78,8703.46,718502.28,58970.53,6427.85,8703.46,8011.18,85226.87,157078.3,76731.25,58999.71,31528.67,2.4171604428226625,-0.0971841281427678,-1.6385678045797307,6.131645183530169,2.975257513271465,0.8601225453603846,3.997740655920568,4.031521120598375,2.039450009114157,0.1240667910342943,0.107496181172943,1.6376144079315098
1919.5,28697.75,737810.76,78859.94,1917.73,28697.75,590.16,66705.77,140072.85,80600.26,78894.73,50628.31,6.979962122334192,-0.1396533611656634,1.6201497222221752,0.6491228011101133,1.574282195034443,0.5665309617350125,1.0479825233301467,2.497239403927423,0.5784723007108972,0.3397346247211185,-0.136346908571703,0.7573121165323755
10556.6,48692.04,757155.15,98794.01,781.35,48692.03,9447.51,48391.93,123964.56,88761.85,98832.14,70209.5,3.2355508916024243,4.391914651648665,2.054896170237987,-1.0309232502440877,0.2022937867616399,-0.6044355671834435,-0.1848827152968034,0.2349041677900603,-0.1944980301961917,-0.0182422021088828,-0.0295538257646248,0.2024902620063322
1474.28,50335.25,776532.76,118750.26,1474.28,68686.32,28053.06,29215.11,107227.95,100104.22,118790.59,72195.08,0.0139641430007906,9.984468737215993,2.682351144812152,-1.932266918489205,2.3180180334576264,-2.321844231719679,-0.1896442857540785,-1.0763295862595836,0.2694315936321152,-0.4920144982437611,0.7745751936555342,0.1819613125745916
4822.59,41430.49,795941.16,138715.7,1579.56,85396.04,42514.09,12543.36,91136.75,94824.81,138759.06,55503.66,4.141829269552298,10.609165716459277,5.096160818713028,-4.629591416547843,4.364178538921855,-1.2727827905399545,-0.1861323555652745,-2.63681071610452,1.6409228914803249,-0.3693879536181806,1.6210034745022186,-0.3206297627390479
163.0,32515.9,815378.15,158681.31,162.99,75216.12,29720.07,15470.19,76902.41,81662.44,158728.12,40818.95,-1.0820926239099506,6.9974425753642295,1.5545157734842785,1.161298001359302,4.926496012199451,-0.6863386391977572,2.121253628726739,-3.084528128256573,0.5072576114314883,-0.4115643627452709,1.080343508735047,-0.4465227855863711
7274.83,18490.06,834841.74,178646.92,7153.63,65910.06,15324.75,26413.65,65705.81,71504.86,178697.19,31732.53,-1.1313123004469248,5.814708145720628,0.7493170957746947,0.3140451049878618,2.13347247846354,-3.354060347561317,-0.1296720017157096,-1.0099929954957674,-0.2626050014271057,-0.4546764693283247,0.079821979900624,-0.1020202524266025
6601.49,5213.65,854330.11,198612.53,3039.67,59355.6,4671.13,6593.48,58266.32,64179.92,198666.26,26312.65,1.563225700651081,1.015733753821196,1.168824766073164,0.0628627993603214,4.175345419966503,-3.4737702387441054,-0.5321816110023752,0.6512022760977866,-0.1764070972042447,-0.691475547589629,-0.4399565087533398,0.0502456373420835
2900.52,7309.11,869833.5,218578.7,644.03,58686.29,6418.07,3585.85,55944.16,61063.94,218635.33,20931.5,6.7779152773942775,2.541952167846825,2.7193023387462603,-0.7498799286898645,0.069786000477392,-1.512334071288948,0.3398480503898117,-0.0897260623433998,0.1936871095931266,0.1758166823078561,-0.6121715380549253,-0.1535748655765793
96.88,17454.36,880751.08,238549.57,1939.25,58960.51,11449.2,11350.24,58427.48,63406.22,238607.13,11350.24,5.772264909667426,1.468476045130166,2.184306428272177,-0.021927567137876,-1.2777112638783816,-1.4509060498004571,0.0673417142328399,0.2899874132499795,0.2722245765051753,0.2456735974357812,-0.6144412414319317,0.1381876731603927
1479.27,24756.65,891670.16,258524.94,1479.24,50396.97,23277.39,1479.24,61607.29,68725.71,258583.28,1479.23,6.073022594528382,-0.3354393234749435,2.627507125429165,-0.0972386983701611,-1.250119734340803,-0.3105464722815035,0.1486765685649261,0.2113561137023154,0.3335620210309569,0.2665518986352481,-0.7436402246718186,0.2429089663853559
6006.21,21870.34,902900.27,265362.91,6006.21,45135.15,22045.01,6006.21,51980.73,59735.95,265362.91,6006.21,3.5508424521217945,-1.2592209538537564,2.327836916934716,0.6220619402353976,-1.0766161717331515,0.5317278596665331,-0.1689117355850717,0.153574118094665,0.3425455406890874,0.5339538903018165,-0.6391056733226842,0.0825043497501051
21759.24,1902.81,914429.93,270137.6,1904.07,39945.26,2076.56,2076.56,48440.23,56688.14,270137.6,2076.56,0.7958613483801117,-2.0264892939524404,2.2364883847328287,0.4289552931570716,-0.1191768224655571,0.7900480758571408,-0.708328852121259,-0.1735245757382893,0.1064531855391291,0.8373732325250645,-0.3958224488660138,-0.071836841475453
3943.5,780.85,337831.23,227837.36,59241.45,223668.76,5605.31,305263.81,62050.47,62050.47,227837.38,59241.45,6.206292165212164,1.2884239061608236,-2.454523956000681,-0.434536864771882,2.2007598168115603,3.568656618194911,-0.8137010858290774,0.1520613987178541,-0.2573210849854388,-0.0420307303120127,0.8153967634021799,-0.2945606872000724
722.19,62.07,355876.88,210702.62,56077.94,224376.7,23598.06,292755.22,63510.72,63510.72,210702.64,56077.94,6.665386145521468,2.9503170587568297,-1.8284503179254292,-2.891764074416685,3.679807463592294,2.2155408220981734,-0.4796042787269133,-0.4256515979058268,0.2320814215273025,-0.4061273826610912,0.9359600230338918,-0.3890508690685894
1939.09,3091.1,373623.82,193305.6,59030.74,224769.29,9481.26,281041.87,68195.38,68195.38,193305.62,59030.74,6.737358227923217,5.071548141190529,-2.1690892757445845,-3.810067138047868,3.261092008552643,0.8120797339749647,0.4764473068089168,-1.3370104570988053,0.0811764793215585,-0.7053388758836375,0.9046989441279716,-0.3237337579361902
3318.99,893.99,391583.67,176460.24,66959.89,226930.74,1086.22,270302.5,74443.37,74443.37,176460.26,66959.89,4.997037497379805,2.6744829166013684,-4.742867105096721,-1.102666095825256,1.98243883940436,0.2559097765566406,0.9387794858343828,-1.0066707003604445,-0.4335853794967224,-0.8096325533029668,0.5081294656674041,-0.1418350198374208
657.39,8240.19,409722.12,160260.76,58812.53,230811.38,256.33,258900.8,72659.42,72659.42,160260.74,74808.81,9.836973627243056,1.6848767951987802,-4.048227132314229,-3.308631593161772,-0.3868725395312521,-0.4555477061357997,-0.3772865154184498,0.0796050693009209,-0.0838596164462789,-0.6008470739529614,0.1169833920889924,-0.0098058855911425
299.41,7981.97,428026.48,144876.3,39363.97,236326.51,6599.24,247833.99,72385.2,72385.2,143155.79,76608.26,9.20949154832512,-0.8148957460902649,-5.582798237676145,-0.2368437738427127,-0.6577509991945217,0.8804689382378956,0.6195809108041258,0.4532665711163514,-0.1502902682916436,-0.0901626718715041,-0.0038389064086557,-0.1383934564905164
48.84,71.6,446476.33,130632.6,19970.7,243365.05,1397.29,231092.4,73065.06,73065.06,126092.98,77266.46,6.562285711087451,-3.0291598523361145,-7.176395786580858,3.824655782557932,1.7483464960173236,2.204066177671259,2.5883183480256826,1.2458547888832467,0.0958415969451773,0.8648819040545153,0.5835546603343649,0.1436215357369706
2424.77,1329.92,465048.28,117789.97,4310.13,248900.51,16363.76,212001.24,75703.38,75703.38,110024.08,76218.72,10.534913104280369,2.0176698919170986,-3.750609954757413,-3.707560808407496,-1.3201940679280155,-0.3214711213978955,-1.8717933101935071,1.7701598701885388,0.988475618750705,0.3351506372380076,0.6078170359802568,0.3671626833717515
609.23,523.55,483729.52,105605.32,520.31,228936.56,1905.21,193094.17,78581.75,78581.75,95452.39,78217.28,7.598289669948128,-0.1592002634035185,-3.906489856338695,-4.224661692156741,1.852669792443452,-1.0675045120294118,-1.8313436933249825,1.2610267221856026,-0.2355886657074327,-0.186428950904708,0.373092848530611,-0.0186459195361925
927.76,2581.99,502512.28,90503.91,2039.43,208979.51,15351.02,174431.03,79346.73,79346.73,83168.61,82822.01,9.82012616618049,2.293968698422572,-2.536891220188263,-4.720324187723204,1.0416157936303878,0.0513260014533297,-0.0564622875776376,0.1433195189909005,-0.652032661405847,-0.3470068693795315,-0.1736127376437485,-0.1245191642381906
5715.75,7509.15,521385.59,77285.28,5392.3,189031.53,34819.68,156099.37,80262.47,80262.47,73311.02,81544.4,8.220239111485904,1.381539735796388,-3.182710483025993,-1.558024638599579,2.404560578594108,1.8424328562281655,1.0199250332207204,-0.6338194803861293,-0.4349007356591026,-1.4284753305277356,-0.2775631285878743,0.321096375636527
12489.01,468.69,540339.97,62270.83,1798.55,169095.85,51968.53,138231.12,84096.83,84096.83,62270.84,70526.22,2.3149449264984057,3.031159319537484,-5.266768412885599,2.787139127685728,4.2347703840919655,0.3723130581220594,0.5892031158550726,1.6968507802566173,0.9703136802954504,-1.7053105040848844,0.5969798651920628,0.9454379939219242
1676.35,1676.35,559367.17,50093.02,933.1,149177.38,69917.13,121031.7,91688.77,91688.77,50093.01,63356.15,1.0858505494062676,7.766368959560155,-5.129728210846879,1.9656227681069836,0.0861852505061286,-1.0760169628049598,0.6327300379593904,1.6461828715196831,0.1003992791543823,0.5273907457843418,0.954098979092381,-0.062471439367865
1070.64,5063.95,578460.0,41728.22,449.0,129284.09,57256.48,104830.82,102356.11,102356.11,41728.21,45234.74,2.9329342208285136,2.573002907171084,-4.5408752506859855,2.156403390213317,2.917136588294005,0.1861401011580643,2.335109349122128,1.759934076989908,0.1087277741662599,0.7122012721045086,0.5399875054603926,-0.362961493153895
374.54,374.54,597610.49,24409.52,7.01,109429.7,42775.08,90168.34,115428.13,115428.13,24483.99,27932.37,4.8309520275648765,-1.9341776554032448,-3.771724375794745,1.431323222350211,3.0701075682889964,1.2406757697333812,-1.6859671971713657,1.654615262757394,1.0009736318768447,-1.2511274018629197,0.1452270571314294,-0.4518209419602759
1452.21,1062.31,616812.37,7250.88,1057.29,89640.09,31042.71,77345.26,130178.9,107243.85,7215.91,11564.3,15.964121936704906,1.7632342174110878,1.6661655655001766,-4.637693067033021,1.6775387135157382,1.3736721043437858,-2.1773532537280547,1.0708677404449471,0.5230848561473488,-1.0689274918932667,-0.4661729852135897,-0.6435694942079752
10003.64,9799.02,636063.44,11920.19,56.97,69915.53,19237.04,66974.88,146158.88,91062.9,11920.24,5510.08,10.668028432337715,3.106198504506311,0.0271602651426544,-1.1956820454017505,2.8631459547952947,-0.4886871628260312,1.1299717641703175,2.226482141533782,-1.0066889818885874,0.4402329264532548,-0.4763151326793894,-0.4707420930898506
4309.22,259.68,655359.37,4309.22,915.88,50192.67,1417.4,60744.97,162968.68,76705.03,4315.12,915.88,7.95773668954191,7.433842906235951,0.4006517207724027,-0.9235979136264472,2.481618647600449,-2.9900759040865696,0.064634157876321,3.2632344731224068,-3.010178008690497,1.2612544398306158,-0.9389549131484104,-2.080425223217671
2334.44,16983.83,674696.3,24160.06,437.59,30469.82,1907.54,59866.59,180430.5,65215.02,24165.35,2334.29,6.784211142259263,10.067175129406827,1.2083560774380369,-2.473484483941895,-0.962651584047204,-3.083346634481044,0.0824511984530625,3.2746254688758434,-0.4215698864258526,1.049837155804368,-0.9459095977900956,-2.400510687768988
2727.14,10746.96,694070.82,43616.9,2727.14,10746.96,1781.45,65406.93,184520.34,58141.46,43618.56,20659.29,0.6779990555508477,7.1888568704865365,-1.4663912229855394,2.453281621515446,-2.5622866950367875,-0.7681035532964374,2.7874536456016363,2.3371888506473617,2.2576940647746246,-0.3685956670908388,-0.7864727050901573,-0.2800939358413876
320.9,8985.93,713479.86,62880.7,320.9,8985.93,1718.01,73311.78,167912.37,56819.66,62872.2,38551.7,2.525799122487165,2.945390670691997,-0.5916801604517912,2.668181734707712,-1.097868724490534,0.0250297827824725,1.253133329221427,1.7660842185814332,0.7034094849792591,-0.1415115868449125,-0.2878171227104163,0.466096777512513
1302.13,28941.74,732920.67,82467.56,1313.19,28941.74,1189.41,73858.21,151742.36,61851.99,82448.27,57458.13,1.839203923409265,-1.389063832586496,-0.7580403996018462,3.397289812184064,0.0216330656572884,0.3346546540753018,0.2506842200914386,2.1871102510474207,0.1015178836157064,0.0755484060165384,-0.2633109654419245,0.3112500201556573
5917.76,48933.65,752390.8,102158.46,1673.72,48933.65,8964.71,56258.71,135032.65,72016.98,102144.39,76040.07,2.738136697467042,1.2874108328613758,1.3544716832823909,0.2698654191569822,0.4704251656949246,-0.063078751586595,-0.1258439243108468,0.9062262873103578,0.0715204032531657,-0.2774884116903231,-0.2244063942692728,0.436214713208412
6312.89,67360.93,771888.02,121606.12,1398.24,68930.25,27518.46,40757.97,119339.39,85561.29,121615.89,83676.47,-4.37041314404814,7.751572528057577,0.6483930842483373,1.664000650765339,3.001889507888663,-1.8240907858060864,0.0166284630740219,-0.4850184734762068,0.1575526699405731,-0.8435656020093669,0.7827720271369889,0.4482057568267243
4027.75,60450.87,791410.34,141171.58,2324.0,68429.88,47181.69,30888.34,105118.8,101267.09,141187.24,69038.13,-2.1461689680468385,10.47206609079578,3.266499648086742,-1.8038636106388464,6.440123078261917,-1.7921564862312722,0.1953536583835334,-2.582492693893278,1.2155539760824436,-1.0086424785706125,1.9431795937000715,0.1524313207706085
6974.21,46745.88,810955.93,160843.97,5976.27,58541.29,43548.56,32322.45,93048.56,98535.43,160864.07,57602.2,-5.475196300017973,8.992900229752536,1.1930514924410485,1.535173202219489,7.194039488567665,-1.6413578166360334,1.8640412646393925,-3.7556337831746274,0.1238357988362883,-1.5496573273208385,1.5183609667263986,0.5929493907676759
6653.9,33447.9,830523.16,180588.34,1426.51,47960.66,31776.7,30334.42,83801.76,89803.23,180611.91,50006.34,-6.814409820680107,11.267230771694225,-0.8808332480240441,3.388395609581182,-0.538325479116487,-2.95033758403251,-0.9679694474107282,-1.8404434880864604,0.3856662563527617,-0.6047458610756202,1.070206804074982,1.029165280043134
16821.5,20797.56,842112.06,200383.42,533.31,39880.57,19475.82,13863.74,77710.14,83495.71,200409.76,46141.53,-4.440902739044122,4.538728549243601,-0.7221082207241485,3.1330990192321466,5.281808006083477,-5.162607628222848,-1.154794342091706,3.0368977778115087,0.7059909705463003,-0.1193863523219164,0.3084794740038949,0.3379818360155817
15637.04,9724.48,853154.1,220215.54,2325.47,38918.13,12895.77,4258.49,75936.79,81058.51,220244.15,38811.73,3.579820390427245,5.744275294175369,2.325856950078581,-0.7181995061960762,1.4295855713217118,-3.2044406599201074,-0.0138746581837924,0.810066526174438,-0.0148349889633315,0.6840538965487374,-0.482434430695752,-0.8149789749142294
6284.18,569.58,863958.99,240075.51,2878.79,42496.12,3286.84,2878.79,77964.83,82886.87,240106.02,29087.92,4.217693762041852,5.723024601135077,2.668401203944329,-1.184916357794849,1.4012690728341066,-4.02483295304799,0.1840885663659261,0.8347377224713324,-0.3495450075091946,0.0114981780893611,-0.6535939289679024,-0.0057218441289955
8143.43,5698.76,875087.62,242213.85,685.0,32240.88,14974.33,685.0,78706.01,85966.85,242213.85,19356.47,6.840509015443632,4.031093697129783,3.567453534442001,-1.4284635754903223,-0.2221326787137309,-2.063267872095742,0.2806027380203202,0.4336098934598659,-0.0753703828167466,0.0389230105854243,-0.8450086873887342,0.3247927429699804
1029.74,10296.42,886527.81,245813.75,4958.76,26582.98,14346.94,11980.45,70986.58,78964.93,245813.75,11979.56,5.228656894041249,1.075092139758616,3.058470620092053,-0.1668311256436617,-1.2025571783222122,-0.0645409677427496,0.0075815260906568,0.4633371669926343,0.3143314957410714,0.4991412342634833,-0.8680835540525115,0.1026538850712944
6802.73,3037.17,898267.65,250960.66,2589.52,19986.15,3197.01,2589.67,68436.5,76685.21,250960.66,2586.99,3.371705770744562,0.0326538060132752,3.1322985558337617,0.0966626736553623,-0.8423994914451434,1.003020342866656,-0.2647436292727879,0.3805010847452355,0.475107908157072,0.8078366694096986,-0.79998705618612,-0.1320974081753738
256.62,15956.49,346870.61,201364.12,76076.13,244371.0,30682.13,277090.38,83455.07,83455.07,201364.14,76076.13,7.623818217713508,3.42538759518382,-3.0545065132383806,-3.2098761055576905,2.310664428759042,0.6421953506254912,-1.573831450282672,-0.294777429888659,-0.9017790459873402,0.0145521117081101,0.8324340426543808,-0.5263653150903858
1377.59,7329.84,365039.27,183724.87,78357.77,244731.51,16256.78,264742.03,87073.63,87073.63,183724.87,78357.77,6.288307172277502,3.0938019345477863,-4.580593170601809,-1.76526995257484,2.676548323193819,0.5572595573043594,0.8575591342772145,-1.1194112720524318,-0.638736799662019,-0.6645720909329749,0.3708735711784167,-0.4209684316402184
585.29,585.28,383390.29,166004.63,77708.03,246718.14,14804.56,253312.56,94005.53,94005.53,166004.66,84821.83,4.52898252955017,-0.923862044729464,-7.418845522395518,1.7698158162648154,2.0730970188896385,1.0630521019379409,1.5003025367334704,-0.9656733057027996,-0.6068470748721237,-0.915362413822204,0.0868700262139557,-0.2777744463676831
788.48,5491.76,401897.99,148757.19,57820.83,250292.17,262.47,242619.06,92658.66,92658.66,148757.21,94362.95,10.897128217896642,-1.9163537227473777,-5.843744605950957,-2.105620966453141,0.1826266663360108,-0.0842067342061133,-0.7517368131526667,0.3459668190957215,0.2963805058964809,-0.926142638913442,-0.0291046827013556,0.1083533372495154
4993.84,5361.59,420531.02,132262.19,38052.06,255386.96,171.15,231055.23,92381.4,92381.4,132262.16,96319.78,15.63273306046754,-2.426093035619312,-4.678482307571541,-2.484067688602016,0.5953628648177366,0.5671640355900799,-0.1647992622921229,0.9958362643259394,0.2016262183732347,-0.3402553500271019,-0.070486455048161,0.1855487484253301
3640.36,3473.52,439284.28,116644.08,18779.53,261913.78,8800.18,220405.49,93064.86,93064.86,116180.72,97002.36,12.097976215092034,-6.817863546258336,-6.976707079089353,3.4431395256718758,4.546125647827647,2.2045198844071425,3.404347997889476,2.178070302729344,-0.0431799035234571,1.8645522732865112,1.3254419319708135,1.3168150283754152
931.98,1033.93,458143.02,102372.99,5831.91,247738.47,22484.65,206654.68,95194.07,95194.07,98507.96,96169.87,17.904529847484525,-0.8998548880464645,-3.6094065394222343,-1.1663920227688789,-1.0501782776034103,2.692188610036353,0.4320168507427973,2.213311446376721,1.666139850547751,0.5018108100035807,0.510299503493116,1.1913034642946212
2922.99,628.1,477094.72,89888.6,1718.44,228053.17,2724.47,187208.4,98580.81,98580.81,81912.63,98122.04,12.78515001816798,-4.470480165462583,-3.861860720233465,-4.078884598353347,0.1229036810536676,1.2776840399466305,-0.0442956212789146,0.6680511131342114,-0.5210302204773416,1.2625298855391498,0.5563840080752194,0.3986670846706598
3847.92,343.11,496128.73,77671.17,1089.94,208367.34,7349.86,167892.27,99346.1,99346.1,67197.76,83254.48,16.41246086684147,0.9326026988832864,-0.8426125713032407,-6.096803012364463,0.242522384156466,1.7171172658673672,0.3541641617932107,0.3410722662191841,-0.3779812160652543,0.6055392064671542,-0.0079625037588404,-0.2539696457072174
2601.77,4813.85,515235.93,62219.65,7214.95,188573.25,25236.87,148756.99,100195.31,100195.31,55869.48,67071.41,13.38825057836407,2.136553522169218,-0.6308335136319401,-5.397467479283057,2.6072139170297888,1.668517815862158,0.1102345539913028,-0.2833563547355072,0.0190649027845599,-0.8793315535433482,0.0908534418021569,-0.0056753481839927
2206.01,93.43,534404.97,49398.12,662.13,168582.73,44381.3,129882.53,103333.76,103333.76,46867.03,53533.53,7.160096304459636,2.436767460596542,-1.9061847745868208,-3.4617668508732,5.858264586023721,-0.1834801866724623,-1.31443273578306,0.3159415084853494,0.0483840234268349,-1.4221996654234266,1.039443327409817,0.2839686018723622
246.42,856.22,553631.53,33997.93,1368.71,148592.28,64050.76,111401.53,109792.94,109792.94,33997.95,44197.73,8.972250411227101,6.1660648718456565,-0.8241112366184086,-5.780997693430035,0.7305741661813385,-0.9634555695282446,-0.1334962926569049,0.0602728433329367,-0.8061880606218805,2.311361726380196,1.9960084417292223,0.2392365819644482
156.98,156.98,572911.06,22976.11,877.72,128601.83,71025.48,93547.47,118920.47,118920.47,22976.07,40367.44,9.784930973136085,2.693517472839189,-1.1339212452495218,-4.8190549548840025,-0.2920420108263841,0.0191853630888654,-0.1027837001787342,0.6236134936437522,-0.1523883728991773,1.1974267449797864,0.4901625541936015,-0.6312828376359829
387.03,920.31,592238.37,15036.99,149.65,108611.37,58254.9,76759.09,130430.14,116579.8,15151.14,20375.5,7.353315445703325,1.1440113914386536,-2.852158846234769,-0.3683734426150909,-1.954477366205603,1.6577131576188762,-0.7641560355867638,0.3388672042037225,0.3859536293781705,0.1063567096335737,0.202842717262788,-0.3304605268689722
907.34,907.34,611608.93,3926.15,576.83,88620.92,38274.54,61909.51,141310.74,97887.99,3926.13,576.83,10.040469087900224,2.3601246316282465,-1.6489541567943302,-0.2486742700692417,-2.32865986140376,1.4998929377528285,-0.3416881997387034,1.0684450495538715,0.6166656215025313,0.3796527690309896,0.1568836724201764,-0.067401215602083
13577.12,4364.0,631018.77,13830.67,2657.14,68630.46,18337.06,49410.36,147066.9,79832.75,13830.71,9048.92,6.313659164910059,-0.3270648352770921,-2.8373832835538315,2.799536747125512,0.6628949075602424,1.0100130553563185,1.571044084361294,1.9026560097383487,0.1768881244322007,0.7338495825415214,0.311083221569881,0.3771329624524158
1785.68,13266.07,669942.6,19892.35,4504.14,28649.55,5615.22,40093.25,165151.1,48535.41,19888.59,7215.43,3.370768684987808,8.261837882812307,-0.4436767799863367,-0.46157879258071,-1.210480387032997,-3.223830102163441,-0.2426966514252688,3.421589926641308,-0.7236367164305628,1.777866638092105,-0.2772760682367707,-2.0656406760580204
12998.73,8659.1,689450.72,39693.89,8296.59,8659.1,8639.82,47227.23,176912.39,38899.48,39691.14,26949.39,-3.0865386435506443,5.374829995441185,-2.592990503569085,2.7337492260832112,-1.7826890528332353,-1.6567138809653543,1.3632524557931207,1.979512921353595,1.230345595279854,0.4200018248061962,-0.0702747299093725,-0.7078724786774736
9159.15,11331.35,708986.25,59625.59,1110.22,11331.35,3936.46,54889.25,179336.91,37003.56,59622.87,46576.99,-0.3397773123566664,3.855061352997721,-1.1246455901176209,2.0250721810836394,-0.9247163814865372,-1.1644997083107265,0.6298822641985669,0.7586430940076163,-0.2036563032223541,-0.2720131403478229,-0.1717720434349964,0.283983315893503
2886.59,31321.81,728546.98,79591.56,729.71,31321.81,1159.08,61119.65,163002.45,44181.85,79588.86,65376.03,0.3804136366242477,-0.2022403758913137,-1.5532671521357886,3.743434412161777,-1.3363353287870543,-0.0737518120622389,0.462533467098619,1.432580309265363,-0.2110477738932541,-0.0231915512553263,-0.347807420264056,0.4748059032616551
2489.47,51312.26,748130.94,99571.19,3146.25,51312.26,4609.56,69029.61,147573.28,57326.48,99568.5,83211.89,2.1881119624951104,-1.167477492060087,-0.456924180929169,2.744054799797964,-1.868474355583868,0.942000009150028,0.0570249733412774,1.2386053946236355,0.2049402286268389,0.132963583666851,-0.4449378597791298,0.482443144461246
3630.7,69143.14,767736.35,119557.64,3663.24,69143.14,23453.08,57078.59,133363.96,73487.51,119554.95,82999.18,0.3603420612008255,3.930516287655177,0.652420801106664,1.4523509167340782,-0.4010675497605547,-0.3037790754835799,-0.015582482802616,0.6239245881559452,0.1426751900853765,-0.0378764873864927,-0.19828179909099,0.3020066804189188
12397.47,53181.79,787361.61,139547.96,2532.04,53181.79,43184.09,50505.46,120805.7,89404.73,139545.29,64673.14,0.9724129568846928,8.92286845847554,2.968617525528468,-2.2940678795635425,1.950197805193788,-1.8439111194875644,0.1363660927417568,-0.5517164365647357,0.2842111897893362,-0.0092446481944402,0.32142918471017,0.1121576742093001
22039.03,40781.83,803723.49,159540.72,655.8,40781.83,59532.09,51397.96,110419.98,106540.7,159538.04,47545.84,-1.9993987087878315,9.851947551519196,2.075665721610672,-1.0290598058744145,3.738850268386169,-2.8811358424535154,0.733768962208114,-0.7413007449053133,-0.1400485430409848,-0.3685076944340055,0.1733664524140401,0.2151474639797768
