X,Y
600000,6950000
620000,6950000
640000,6950000
660000,6950000
680000,6950000
700000,6950000
720000,6950000
740000,6950000
760000,6950000
780000,6950000
800000,6950000
820000,6950000
840000,6950000
860000,6950000
880000,6950000
900000,6950000
920000,6950000
940000,6950000
960000,6950000
980000,6950000
1000000,6950000
1020000,6950000
1040000,6950000
1060000,6950000
1080000,6950000
-80000,6970000
-60000,6970000
-40000,6970000
-20000,6970000
0,6970000
20000,6970000
40000,6970000
60000,6970000
80000,6970000
100000,6970000
120000,6970000
140000,6970000
160000,6970000
180000,6970000
200000,6970000
220000,6970000
240000,6970000
260000,6970000
280000,6970000
300000,6970000
320000,6970000
340000,6970000
360000,6970000
380000,6970000
400000,6970000
420000,6970000
440000,6970000
460000,6970000
480000,6970000
500000,6970000
520000,6970000
540000,6970000
560000,6970000
580000,6970000
600000,6970000
620000,6970000
640000,6970000
660000,6970000
680000,6970000
700000,6970000
720000,6970000
740000,6970000
760000,6970000
780000,6970000
800000,6970000
820000,6970000
840000,6970000
860000,6970000
880000,6970000
900000,6970000
920000,6970000
940000,6970000
960000,6970000
980000,6970000
1000000,6970000
1020000,6970000
1040000,6970000
1060000,6970000
1080000,6970000
-80000,6990000
-60000,6990000
-40000,6990000
-20000,6990000
0,6990000
20000,6990000
40000,6990000
60000,6990000
80000,6990000
100000,6990000
120000,6990000
140000,6990000
160000,6990000
180000,6990000
200000,6990000
220000,6990000
240000,6990000
260000,6990000
280000,6990000
300000,6990000
320000,6990000
340000,6990000
360000,6990000
380000,6990000
400000,6990000
420000,6990000
440000,6990000
460000,6990000
480000,6990000
500000,6990000
520000,6990000
540000,6990000
560000,6990000
580000,6990000
600000,6990000
620000,6990000
640000,6990000
660000,6990000
680000,6990000
700000,6990000
720000,6990000
740000,6990000
760000,6990000
780000,6990000
800000,6990000
820000,6990000
840000,6990000
860000,6990000
880000,6990000
900000,6990000
920000,6990000
940000,6990000
960000,6990000
980000,6990000
1000000,6990000
1020000,6990000
1040000,6990000
1060000,6990000
1080000,6990000
-80000,7010000
-60000,7010000
-40000,7010000
-20000,7010000
0,7010000
20000,7010000
40000,7010000
60000,7010000
80000,7010000
100000,7010000
120000,7010000
140000,7010000
160000,7010000
180000,7010000
200000,7010000
220000,7010000
240000,7010000
260000,7010000
280000,7010000
300000,7010000
320000,7010000
340000,7010000
360000,7010000
380000,7010000
400000,7010000
420000,7010000
440000,7010000
460000,7010000
480000,7010000
500000,7010000
520000,7010000
540000,7010000
560000,7010000
580000,7010000
600000,7010000
620000,7010000
640000,7010000
660000,7010000
680000,7010000
700000,7010000
720000,7010000
740000,7010000
760000,7010000
780000,7010000
800000,7010000
820000,7010000
840000,7010000
860000,7010000
880000,7010000
900000,7010000
920000,7010000
940000,7010000
960000,7010000
980000,7010000
1000000,7010000
1020000,7010000
1040000,7010000
1060000,7010000
1080000,7010000
-80000,7030000
-60000,7030000
-40000,7030000
-20000,7030000
0,7030000
20000,7030000
40000,7030000
60000,7030000
80000,7030000
100000,7030000
120000,7030000
140000,7030000
160000,7030000
180000,7030000
200000,7030000
220000,7030000
240000,7030000
260000,7030000
280000,7030000
300000,7030000
320000,7030000
340000,7030000
360000,7030000
380000,7030000
400000,7030000
420000,7030000
440000,7030000
460000,7030000
480000,7030000
500000,7030000
520000,7030000
540000,7030000
560000,7030000
580000,7030000
600000,7030000
620000,7030000
640000,7030000
660000,7030000
680000,7030000
700000,7030000
720000,7030000
740000,7030000
760000,7030000
780000,7030000
800000,7030000
820000,7030000
840000,7030000
860000,7030000
880000,7030000
900000,7030000
920000,7030000
940000,7030000
960000,7030000
980000,7030000
1000000,7030000
1020000,7030000
1040000,7030000
1060000,7030000
1080000,7030000
-80000,7050000
-60000,7050000
-40000,7050000
-20000,7050000
0,7050000
20000,7050000
40000,7050000
60000,7050000
80000,7050000
100000,7050000
120000,7050000
140000,7050000
160000,7050000
180000,7050000
200000,7050000
220000,7050000
240000,7050000
260000,7050000
280000,7050000
300000,7050000
320000,7050000
340000,7050000
360000,7050000
380000,7050000
400000,7050000
420000,7050000
440000,7050000
460000,7050000
480000,7050000
500000,7050000
520000,7050000
540000,7050000
560000,7050000
580000,7050000
600000,7050000
620000,7050000
640000,7050000
660000,7050000
680000,7050000
700000,7050000
720000,7050000
740000,7050000
760000,7050000
780000,7050000
800000,7050000
820000,7050000
840000,7050000
860000,7050000
880000,7050000
900000,7050000
920000,7050000
940000,7050000
960000,7050000
980000,7050000
1000000,7050000
1020000,7050000
1040000,7050000
1060000,7050000
1080000,7050000
-80000,7070000
-60000,7070000
-40000,7070000
-20000,7070000
0,7070000
20000,7070000
40000,7070000
60000,7070000
80000,7070000
100000,7070000
120000,7070000
140000,7070000
160000,7070000
180000,7070000
200000,7070000
220000,7070000
240000,7070000
260000,7070000
280000,7070000
300000,7070000
320000,7070000
340000,7070000
360000,7070000
380000,7070000
400000,7070000
420000,7070000
440000,7070000
460000,7070000
480000,7070000
500000,7070000
520000,7070000
540000,7070000
560000,7070000
580000,7070000
600000,7070000
620000,7070000
640000,7070000
660000,7070000
680000,7070000
700000,7070000
720000,7070000
740000,7070000
760000,7070000
780000,7070000
800000,7070000
820000,7070000
840000,7070000
860000,7070000
880000,7070000
900000,7070000
920000,7070000
940000,7070000
960000,7070000
980000,7070000
1000000,7070000
1020000,7070000
1040000,7070000
1060000,7070000
1080000,7070000
-100000,7090000
-80000,7090000
-60000,7090000
-40000,7090000
-20000,7090000
0,7090000
20000,7090000
40000,7090000
60000,7090000
80000,7090000
100000,7090000
120000,7090000
140000,7090000
160000,7090000
180000,7090000
200000,7090000
220000,7090000
240000,7090000
260000,7090000
280000,7090000
300000,7090000
320000,7090000
340000,7090000
360000,7090000
380000,7090000
400000,7090000
420000,7090000
440000,7090000
460000,7090000
480000,7090000
500000,7090000
520000,7090000
540000,7090000
560000,7090000
580000,7090000
600000,7090000
620000,7090000
640000,7090000
660000,7090000
680000,7090000
700000,7090000
720000,7090000
740000,7090000
760000,7090000
780000,7090000
800000,7090000
820000,7090000
840000,7090000
860000,7090000
880000,7090000
900000,7090000
920000,7090000
940000,7090000
960000,7090000
980000,7090000
1000000,7090000
1020000,7090000
1040000,7090000
1060000,7090000
1080000,7090000
1100000,7090000
-100000,7110000
-80000,7110000
-60000,7110000
-40000,7110000
-20000,7110000
0,7110000
20000,7110000
40000,7110000
60000,7110000
80000,7110000
100000,7110000
120000,7110000
140000,7110000
160000,7110000
180000,7110000
200000,7110000
220000,7110000
240000,7110000
260000,7110000
280000,7110000
300000,7110000
320000,7110000
340000,7110000
360000,7110000
380000,7110000
400000,7110000
420000,7110000
440000,7110000
460000,7110000
480000,7110000
500000,7110000
520000,7110000
540000,7110000
560000,7110000
580000,7110000
600000,7110000
620000,7110000
640000,7110000
660000,7110000
680000,7110000
700000,7110000
720000,7110000
740000,7110000
760000,7110000
780000,7110000
800000,7110000
820000,7110000
840000,7110000
860000,7110000
880000,7110000
900000,7110000
920000,7110000
940000,7110000
960000,7110000
980000,7110000
1000000,7110000
1020000,7110000
1040000,7110000
1060000,7110000
1080000,7110000
1100000,7110000
